	switch	arsenic	dist	assoc	educ
2270	0	1.96	127.1930008	1	8
2271	0	1.8	135.2140045	1	10
2272	0	1.03	99.89099884	0	4
2273	0	1.84	103.0319977	0	5
2274	0	1.74	89.26799774	1	8
2275	0	1.84	83.43199921	1	8
2276	1	1.55	7.335999966	0	1
2277	0	0.57	7.550000191	0	5
2278	1	1.27	18.55999947	1	0
2279	0	0.62	26.25099945	1	0
2280	1	3.04	43.30699921	0	8
2281	1	3.42	61.54700089	1	0
2282	1	2.54	47.03099823	0	3
2283	1	2.16	85.48200226	0	4
2284	0	0.66	25.52199936	1	0
2285	0	1.2	44.94300079	1	4
2286	0	0.75	19.31800079	0	7
2287	0	0.55	25.37100029	1	10
2288	0	0.75	54.42399979	1	6
2289	0	0.87	81.16600037	0	0
2290	0	1.65	13.57999992	1	0
2291	0	1.54	24.00499916	1	10
2292	0	0.74	28.21500015	1	7
2293	0	0.78	23.94199944	0	7
2294	0	0.71	40.29600143	1	8
2295	1	0.64	32.24200058	1	0
2296	1	0.98	15.35599995	1	0
2297	0	0.95	27.42000008	0	3
2298	0	0.85	15.48499966	0	0
2299	1	1.03	26.07699966	0	7
2300	1	0.65	45.54299927	0	0
2301	0	0.6	44.19400024	1	10
2302	0	0.59	23.35499954	1	0
2303	0	0.62	21.89800072	0	0
2304	1	1.15	30.46500015	0	8
2305	0	0.83	17.37100029	0	8
2306	1	0.76	33.50799942	0	8
2307	0	0.88	39.97399902	0	5
2308	0	0.63	19.92099953	0	4
2309	0	0.59	26.66500092	0	9
2310	0	0.62	39.1629982	1	5
2311	0	0.63	38.94100189	1	5
2312	0	0.6	47.77399826	0	8
2313	1	0.77	40.54399872	0	0
2314	1	0.7	16.60499954	1	5
2315	0	0.77	28.25499916	1	0
2316	0	0.53	17.37599945	1	3
2317	0	0.51	11.40499973	1	5
2318	1	1.29	18.47999954	0	5
2319	1	2.55	10.77700043	0	5
2320	0	0.52	32.58300018	1	3
2321	0	0.67	35.80799866	1	3
2322	0	0.55	41.11299896	1	4
2323	1	2.31	18.43799973	0	2
2324	0	0.71	22.81399918	1	0
2325	1	0.82	13.78499985	1	5
2326	0	0.71	98.03299713	0	8
2327	0	0.52	153.7279968	0	5
2328	0	0.91	36.91600037	0	3
2329	0	0.51	35.72800064	0	5
2330	1	1.92	23.78000069	1	5
2331	0	0.55	14.90100002	1	8
2332	0	0.66	13.14599991	0	5
2333	0	0.95	61.77399826	0	5
2334	0	1.63	65.81500244	1	5
2335	0	1.14	83.24700165	1	4
2336	0	0.7	106.4940033	1	5
2337	0	0.68	125.1419983	0	6
2338	0	0.62	49.07799911	1	2
2339	0	1.45	71.47599792	1	0
2340	0	0.95	130.9120026	0	4
2341	0	1.8	68.00800323	1	0
2342	0	1.42	68.51899719	1	5
2343	0	1.01	77.89600372	1	5
2344	0	1.02	105.0940018	1	5
2345	0	0.7	115.7630005	0	8
2346	0	1.29	128.2460022	1	2
2347	0	2.35	130.2089996	1	0
2348	0	1.35	73.87000275	1	4
2349	0	0.84	56.6230011	0	5
2350	0	1	14.17000008	1	5
2351	0	1.27	17.85499954	1	5
2352	1	1.68	30.82099915	0	5
2353	0	1.83	43.95399857	1	5
2354	0	1.86	28.1609993	0	0
2355	0	2.05	50.34700012	1	3
2356	1	1.12	16.29000092	1	0
2357	0	1.86	17.7670002	1	5
2358	1	1.99	18.04899979	1	4
2359	1	1.47	39.13600159	1	7
2360	1	2.22	14.30500031	0	10
2361	1	1.16	26.67499924	0	3
2362	1	0.6	31.06100082	1	2
2363	1	1.62	30.53199959	1	5
2364	1	1.51	27.98900032	1	5
2365	1	0.91	11.03100014	1	5
2366	1	0.67	12.23400021	1	5
2367	1	0.81	24.00399971	1	10
2368	1	1.25	14.7869997	1	0
2369	0	1.12	22.00200081	1	0
2370	1	1.58	11.81299973	1	5
2371	0	0.71	13.71399975	1	0
2372	0	2.53	24.88400078	1	5
2373	1	1.1	6.468999863	1	6
2374	0	0.54	10.46100044	0	5
2375	0	1.13	42.01100159	0	5
2376	0	0.51	24.83300018	1	12
2377	0	0.52	19.50200081	0	10
2378	0	0.6	77.10800171	1	0
2379	0	0.76	77.88500214	1	2
2380	0	1.09	85.78700256	1	0
2381	1	1	74.91100311	1	4
2382	0	0.61	100.5390015	0	0
2383	0	1.13	125.5970001	1	3
2384	0	0.86	113.6989975	1	3
2385	0	1.01	119.9410019	1	4
2386	1	0.62	94.72000122	1	2
2387	0	1.22	135.9100037	1	3
2388	0	0.58	78.97799683	1	2
2389	0	0.63	87.90799713	1	5
2390	0	0.76	88.86599731	1	6
2391	1	0.78	59.52500153	1	0
2392	0	1.11	57.13899994	1	10
2393	0	1.36	53.83200073	0	0
2394	1	0.56	68.34500122	1	3
2395	0	0.74	43.11199951	0	0
2396	0	0.54	9.949999809	0	0
2397	1	1.01	6.645999908	1	0
2398	1	0.73	38.91999817	0	5
2399	1	1.17	59.59899902	1	0
2400	1	0.61	43.18600082	1	0
2401	1	0.83	9.946000099	1	0
2402	1	1.09	41.94200134	1	0
2403	1	0.51	29.36199951	1	0
2404	1	0.79	16.88999939	1	3
2405	0	1.33	31.15200043	0	12
2406	1	1.83	18.52199936	1	6
2407	1	2.18	43.41699982	1	4
2408	0	2.27	15.60700035	1	3
2409	1	0.84	58.43899918	1	4
2410	1	0.61	25.13899994	1	2
2411	0	2.83	7.27699995	1	8
2412	1	0.6	27.89500046	1	3
2413	0	2.51	36.08300018	1	7
2414	1	1.04	35.05799866	1	5
2415	1	1.36	30.50799942	0	10
2416	1	1.91	20.8920002	0	4
2417	1	0.68	33.99599838	1	4
2418	0	0.78	37.22200012	1	6
2419	0	0.72	3.525000095	0	6
2420	0	0.51	23.20499992	0	5
2421	0	1.66	31.99300003	1	7
2422	0	1.17	43.75999832	1	4
2423	0	1.47	51.63000107	0	3
2424	0	1.8	51.69599915	1	6
2425	1	2.05	19.67000008	1	8
2426	1	0.77	32.2159996	1	3
2427	1	1.31	74.08100128	1	9
2428	0	0.75	53.54399872	1	10
2429	0	1.21	37.10499954	1	4
2430	0	0.75	65.20999908	1	5
2431	1	0.71	32.76900101	1	0
2432	1	0.85	29.20199966	1	3
2433	1	1.55	53.68999863	0	4
2434	1	0.61	22.7670002	1	8
2435	0	0.58	47.67599869	0	11
2436	0	0.64	49.68899918	1	4
2437	1	0.96	60.82799911	1	5
2438	1	0.7	24.24900055	1	10
2439	1	1.37	19.61300087	1	7
2440	0	0.81	31.06900024	1	6
2441	1	0.82	20.10300064	0	3
2442	0	0.54	9.104000092	1	12
2443	1	1.08	57.24000168	1	8
2444	0	0.84	103.6429977	0	3
2445	0	0.58	100.7300034	1	4
2446	0	0.57	104.6910019	0	3
2447	0	0.52	37.55199814	1	3
2448	0	0.58	27.71800041	1	0
2449	0	0.64	10.20300007	1	0
2450	0	0.53	9.609000206	1	0
2451	0	0.81	14.14700031	1	7
2452	0	0.53	48.74499893	1	4
2453	1	1.28	24.3029995	1	10
2454	1	0.76	36.98400116	1	11
2455	1	1.39	42.23099899	0	10
2456	1	2.51	28.27700043	0	10
2457	1	1.68	29.77899933	1	6
2458	1	1.63	71.51799774	1	6
2459	1	2.27	69.30999756	1	12
2460	1	1.47	30.08300018	1	11
2461	1	2.86	40.37200165	1	5
2462	1	1.93	47.1590004	1	8
2463	1	1.42	125.3079987	1	16
2464	1	1.87	95.19999695	0	12
2465	1	0.88	17.25699997	1	7
2466	1	1.25	19.02000046	1	8
2467	1	2.85	54.85599899	1	4
2468	0	2.38	50.99000168	1	12
2469	1	0.7	41.07099915	1	0
2470	1	1.02	16.38500023	1	14
2471	1	0.56	48.27199936	0	12
2472	1	1.27	29.35499954	0	5
2473	1	1.87	31.66699982	1	5
2474	1	1.18	19.13800049	0	16
2475	1	1.6	49.44900131	1	12
2476	1	1.31	29.80699921	1	10
2477	1	1.28	59.88000107	1	5
2478	1	0.8	84.72299957	1	12
2479	1	2.08	93.4940033	0	12
2480	1	2.16	114.1470032	1	12
2481	1	1.07	83.48999786	0	14
2482	1	1.94	66.80200195	1	5
2483	1	0.83	21.79700089	0	3
2484	1	1.25	26.56100082	0	8
2485	0	1.06	5.362999916	0	4
2486	0	1.52	87.3239975	0	5
2487	0	1.66	98.11499786	0	10
2488	1	1.4	79.59300232	0	10
2489	1	1.17	52.15000153	0	10
2490	1	1.21	43.2480011	0	12
2491	0	0.65	21.21699905	0	5
2492	0	0.51	26.4109993	1	12
2493	1	1.11	45.85599899	0	15
2494	1	0.75	64.47399902	1	5
2495	0	1.28	16.52300072	0	16
2496	1	1.31	38.3390007	0	10
2497	1	1.03	15.75699997	1	10
2498	0	1.33	20.25300026	1	8
2499	1	1.7	12.6420002	1	12
2500	0	0.91	30.0720005	1	7
2501	0	0.81	40.9129982	0	12
2502	0	0.89	48.76100159	0	3
2503	1	0.6	16.06900024	0	10
2504	0	0.8	33.54800034	1	8
2505	0	0.87	13.9460001	0	11
2506	1	1.1	34.46500015	1	1
2507	1	0.82	45.39599991	0	10
2508	1	0.62	18.72500038	0	15
2509	1	0.85	18.58099937	0	15
2510	1	0.93	29.63299942	0	17
2511	1	0.6	33.87900162	0	15
2512	0	0.74	101.9000015	1	5
2513	1	1.68	88.78099823	0	8
2514	1	0.9	85.06300354	0	8
2515	1	1.98	66.33899689	0	10
2516	1	2.03	78.42900085	1	5
2517	0	1.86	74.57299805	1	5
2518	0	1.11	18.82099915	0	14
2519	0	0.7	34.74200058	0	10
2520	0	0.98	47.40599823	0	16
2521	0	1.07	75.41300201	1	5
2522	0	1.43	82.40299988	0	7
2523	0	0.85	97.84899902	1	5
2524	0	1.07	34.39099884	1	5
2525	0	1.69	95.5739975	1	6
2526	1	1.35	59.20999908	1	5
2527	0	1.02	14.36299992	0	8
2528	0	1.14	109.663002	1	5
2529	0	1.02	101.9649963	1	8
2530	0	2.56	95.59899902	1	7
2531	0	1.62	87.85299683	1	8
2532	1	1.15	67.45500183	1	12
2533	1	0.69	78.98699951	0	15
2534	0	1.06	28.3029995	0	8
2535	0	0.98	4.728000164	1	0
2536	0	1.15	22.59700012	1	5
2537	0	1.36	33.00400162	0	15
2538	0	1.04	36.59700012	0	8
2539	1	1.5	33.26499939	1	0
2540	1	1.19	47.6969986	0	12
2541	0	1.22	63.72800064	0	0
2542	0	0.83	125.5630035	1	5
2543	0	0.65	112.7710037	0	5
2544	0	0.98	106.3639984	0	5
2545	1	0.58	92.7480011	1	15
2546	0	0.52	72.84999847	0	5
2547	0	1.38	74.0739975	0	6
2548	1	0.63	9.444000244	0	5
2549	1	0.54	21.59300041	0	6
2550	0	0.54	32.02600098	0	9
2551	0	0.57	22.66699982	0	5
2552	0	0.62	56.87099838	1	0
2553	0	0.81	77.49900055	1	5
2554	1	0.72	60.86299896	0	14
2555	0	0.8	30.91200066	0	10
2556	1	0.75	34.16699982	1	8
2557	1	1.58	100.3150024	1	5
2558	1	1.18	110.0080032	0	9
2559	0	3.51	97.51399994	1	0
2560	0	3.12	62.28699875	1	4
2561	1	1.86	29.91500092	0	5
2562	0	2.27	8.289999962	1	5
2563	0	2.77	25.74399948	1	5
2564	0	1.63	50.02500153	1	7
2565	1	1.5	45.36999893	0	7
2566	1	1.11	20.62199974	0	8
2567	1	0.86	20.94599915	0	4
2568	1	1.05	40.95299911	1	6
2569	1	1.33	29.64900017	0	8
2570	1	1.28	48.6609993	0	6
2571	1	0.89	57.46699905	0	6
2572	1	1.03	32.13999939	0	5
2573	1	0.63	62.68500137	0	7
2574	0	1.05	69.53299713	1	7
2575	0	1.64	72.13700104	1	9
2576	1	2.93	69.88800049	0	5
2577	1	1.77	88.77500153	0	15
2578	1	2.81	104.3040009	0	7
2579	1	3.77	83.22200012	1	7
2580	1	0.85	26.51199913	0	6
2581	1	2.74	36.5379982	0	14
2582	1	2.19	4.112999916	0	10
2583	1	3.25	13.24100018	0	5
2584	1	2.92	37.88000107	0	5
2585	1	2.95	52.47700119	0	14
2586	1	1.19	17.04299927	0	8
2587	1	0.58	17.15399933	1	7
2588	1	0.78	5.541999817	1	10
2589	1	0.58	16.12700081	1	6
2590	1	2.69	23.24900055	1	7
2591	1	1.66	26.00799942	1	6
2592	1	1.83	22.06299973	0	12
2593	1	1.76	27.54299927	0	10
2594	1	2.91	13.6590004	1	6
2595	1	3.22	14.51299953	0	15
2596	1	2.29	3.499000072	0	12
2597	1	1.75	11.93200016	0	15
2598	1	2.33	8.694999695	0	10
2599	1	2.73	10.09000015	0	12
2600	1	1.3	20.38699913	0	16
2601	1	1.84	18.43600082	0	10
2602	1	1.6	26.53499985	0	12
2603	1	1.56	21.63400078	0	7
2604	1	3.11	25.39800072	0	7
2605	1	2.78	21.83499908	1	5
2606	1	4.35	36.18099976	0	8
2607	1	4.07	31.15299988	0	7
2608	1	3.31	34.94599915	0	10
2609	1	0.93	34.49300003	1	8
2610	1	3.03	34.54899979	1	8
2611	1	5.19	16.21500015	0	5
2612	1	5.04	28.51099968	1	5
2613	0	0.56	37.1780014	1	4
2614	0	0.56	44.31100082	0	5
2615	0	1.64	39.38000107	1	1
2616	1	1.2	26.81800079	0	0
2617	0	0.57	14.84399986	1	1
2618	0	1.7	28.68600082	0	5
2619	0	1.29	70.5510025	0	5
2620	1	0.56	9.241999626	0	0
2621	0	0.51	12.54100037	0	5
2622	0	0.97	30.7159996	0	5
2623	0	0.85	38.13199997	0	5
2624	0	0.97	61.1269989	0	5
2625	0	1.32	39.98500061	1	5
2626	0	0.71	30.83099937	0	7
2627	0	0.81	31.90999985	0	6
2628	0	2.62	35.81999969	1	3
2629	1	0.73	26.71500015	1	4
2630	1	0.62	31.71199989	1	4
2631	1	0.86	20.87800026	1	0
2632	0	0.74	14.48900032	1	8
2633	1	0.56	21.67300034	0	8
2634	1	0.51	8.197999954	1	3
2635	1	1.2	10.72700024	1	6
2636	1	3.35	12.91600037	0	7
2637	0	0.56	8.62899971	1	7
2638	1	0.61	20.48699951	0	13
2639	1	0.8	15.30200005	0	8
2640	0	0.69	15.90799999	1	7
2641	0	0.73	11.26399994	1	5
2642	1	2.78	25.89599991	1	7
2643	1	1.71	20.69499969	1	5
2644	1	0.66	34.75099945	0	13
2645	1	0.75	58.79600143	1	7
2646	1	0.86	48.85499954	1	6
2647	1	1.01	33.91699982	1	7
2648	1	1.02	36.43500137	1	5
2649	1	1.33	9.87100029	1	6
2650	1	0.53	41.88499832	1	5
2651	0	0.6	30.95700073	0	6
2652	0	0.63	109.7639999	1	8
2653	0	0.54	108.0039978	1	5
2654	1	0.66	104.5559998	1	6
2655	1	1.49	72.16400146	0	10
2656	1	0.8	26.56100082	1	12
2657	1	0.68	43.86700058	0	10
2658	1	0.89	55.17300034	0	7
2659	1	2.19	44.62900162	0	10
2660	1	0.63	31.38100052	0	12
2661	1	2.1	116.2789993	1	7
2662	1	1.63	178.4120026	0	14
2663	1	1.45	129.8890076	1	8
2664	1	1.11	13.55300045	0	12
2665	1	1.51	25.54400063	1	8
2666	1	2.38	39.95000076	0	12
2667	1	2.5	36.91500092	0	12
2668	0	1.43	37.99499893	0	8
2669	1	0.78	59.74300003	1	6
2670	0	0.65	70.7559967	1	6
2671	0	0.72	5.478000164	1	6
2672	0	0.78	35.00799942	0	16
2673	0	0.57	9.88599968	0	5
2674	1	0.63	26.49200058	1	5
2675	0	0.53	34.8370018	1	5
2676	1	2.69	5.781000137	0	10
2677	0	2.6	10.59399986	1	7
2678	0	2.95	23.63299942	0	15
2679	0	1.46	40.46500015	0	15
2680	0	1.39	34.45399857	0	10
2681	0	0.73	20.91799927	1	10
2682	0	0.6	19.06200027	1	10
2683	1	3.56	76.85399628	0	8
2684	0	1.5	59.50799942	1	6
2685	1	0.64	46.97800064	0	4
2686	1	0.62	14.40400028	0	5
2687	0	1.39	10.44299984	1	3
2688	1	1.66	30.96899986	0	4
2689	1	2.22	57.44300079	0	5
2690	0	3.77	28.54500008	1	6
2691	0	3.26	51.35900116	0	0
2692	1	3.87	53.29800034	0	10
2693	1	3.97	16.79800034	0	5
2694	0	2.04	148.8179932	1	5
2695	0	0.95	54.89400101	1	4
2696	1	2.16	54.96699905	1	4
2697	1	0.98	58.46300125	1	7
2698	1	0.9	41.77899933	1	3
2699	1	1.06	6.604000092	1	5
2700	1	1.18	10.72999954	1	5
2701	1	1.15	19.76000023	1	6
2702	1	1.17	33.83800125	1	0
2703	1	0.89	63.04499817	1	3
2704	0	1.11	39.91699982	1	8
2705	0	1.54	107.336998	1	6
2706	0	0.63	61.91999817	0	0
2707	1	0.72	60.50099945	1	9
2708	1	0.57	40.34199905	1	5
2709	0	0.73	37.83599854	1	7
2710	0	0.62	32.1230011	0	10
2711	0	0.59	5.643000126	0	12
2712	0	0.85	12.88399982	1	6
2713	1	4.28	25.58099937	0	14
2714	0	0.69	84.68399811	1	7
2715	0	0.57	6.577000141	0	7
2716	0	0.72	24.08699989	0	10
2717	0	0.74	22.63800049	1	7
2718	0	0.86	29.95400047	0	7
2719	1	1.12	6.875	0	8
2720	0	0.54	25.72400093	0	8
2721	0	1.14	29.49799919	0	9
2722	0	0.76	40.27899933	0	5
2723	0	0.68	37.82899857	0	7
2724	0	0.62	23.48999977	0	7
2725	0	1.18	31.03300095	1	0
2726	0	1.03	32.10100174	1	6
2727	0	3.13	114.0009995	1	6
2728	0	3.01	76.17700195	1	8
2729	0	3.08	76.56999969	0	7
2730	0	2.99	58.89899826	1	4
2731	0	2.7	47.38399887	1	2
2732	0	3.78	39.15599823	1	6
2733	1	1.87	40.83399963	0	10
2734	0	1.11	25.70499992	0	6
2735	0	0.67	48.58399963	0	5
2736	0	2.59	50.91899872	1	2
2737	0	1.09	46.7519989	0	5
2738	0	0.85	39.66999817	0	0
2739	0	3.02	136.1269989	0	5
2740	1	3.57	4.755000114	1	5
2741	0	0.69	56.05899811	0	4
2742	1	1.72	43.38999939	1	8
2743	0	0.79	58.62599945	0	5
2744	1	0.76	31.40099907	0	12
2745	1	1.39	18.28800011	0	12
2746	1	2.91	12.74800014	0	12
2747	1	0.92	17.9260006	0	8
2748	1	0.58	15.88700008	1	8
2749	0	0.55	32.4620018	1	10
2750	0	1.29	180.4400024	0	0
2751	0	2.88	136.4279938	0	0
2752	1	1.54	195.1840057	0	10
2753	0	2.25	134.0010071	1	6
2754	0	0.92	18.57600021	1	5
2755	1	2.02	19.85700035	1	6
2756	1	1.88	5.504000187	1	6
2757	1	0.57	33.3390007	0	10
2758	1	0.63	19.60700035	0	12
2759	1	1.28	9.876000404	1	5
2760	0	1.21	43.70800018	0	5
2761	0	0.91	68.03399658	0	5
2762	0	1.14	49.86899948	0	4
2763	0	0.97	33.1629982	0	5
2764	0	1.05	10.25399971	0	8
2765	0	0.82	27.15500069	0	0
2766	0	1.12	43.1230011	0	3
2767	0	1.26	62.2519989	0	5
2768	1	0.79	23.35899925	1	0
2769	0	1.16	28.40200043	1	0
2770	1	2.89	48.61600113	1	0
2771	0	2.39	34.29499817	0	14
2772	0	2.2	41.99000168	0	12
2773	1	7.15	15.80099964	0	5
2774	0	1.32	18.6970005	0	4
2775	1	0.89	23.77799988	0	8
2776	0	0.79	32.15100098	0	3
2777	1	1.26	44.47200012	0	5
2778	0	0.58	6.502999783	0	5
2779	1	3.75	74.36699677	1	5
2780	1	3.93	63.59500122	0	0
2781	1	2.61	60.57500076	0	0
2782	1	3.22	41.29999924	0	0
2783	0	0.89	22.05900002	0	6
2784	0	1.15	26.64599991	1	2
2785	0	0.72	30.18700027	0	6
2786	0	0.69	36.20700073	1	4
2787	0	1.41	49.64899826	0	5
2788	0	1.34	80.91100311	0	8
2789	0	2.06	51.76300049	0	5
2790	1	3.14	26.22800064	0	10
2791	1	2.42	20.13800049	0	10
2792	0	0.58	11.87199974	1	6
2793	0	0.98	35.50899887	0	0
2794	1	1.58	39.07799911	0	10
2795	0	0.63	32.66600037	0	3
2796	0	0.65	57.62099838	0	1
2797	0	2.31	49.90100098	0	0
2798	0	1.9	27.45000076	0	0
2799	0	3.34	31.45499992	0	7
2800	1	0.69	29.57299995	0	0
2801	0	1.31	17.44000053	0	0
2802	0	0.66	29.08699989	0	0
2803	0	0.51	12.77499962	0	0
2804	1	0.91	15.81799984	0	0
2805	0	0.75	41.55599976	1	0
2806	0	0.97	7.777999878	1	0
2807	0	0.55	15.42300034	1	0
2808	1	4.67	55.69400024	0	8
2809	1	0.63	75.77400208	0	8
2810	1	0.89	52.44599915	0	9
2811	1	1.55	47.43399811	0	6
2812	0	2.08	63.46500015	0	10
2813	0	0.63	42.81900024	0	5
2814	0	0.76	23.65200043	0	9
2815	1	1.41	47.45500183	0	5
2816	1	2.8	39.13299942	0	5
2817	0	1.2	86.54100037	0	7
2818	1	0.97	64.90699768	1	5
2819	0	1.18	43.01499939	1	6
2820	1	0.76	13.10999966	0	14
2821	1	1.37	10.63000011	0	12
2822	0	1.26	17.00399971	0	15
2823	0	1.21	167.0249939	0	16
2824	0	1.34	157.9369965	1	5
2825	0	3.17	7.592999935	0	5
2826	0	1.17	16.03100014	1	5
2827	0	2.11	143.2420044	0	7
2828	1	0.86	177.2720032	0	10
2829	0	3.33	57.76100159	0	0
2830	1	2.5	93.4260025	1	0
2831	1	3.57	45.74399948	1	0
2832	1	2.46	55.68500137	0	10
2833	1	3.13	82.03299713	0	0
2834	1	0.92	51.34999847	0	5
2835	1	2.16	11.03499985	0	10
2836	0	1.15	35.09000015	0	0
2837	0	1.28	34.44599915	0	0
2838	0	1.27	92.12000275	0	4
2839	1	1.19	21.67099953	0	5
2840	0	0.77	19.23999977	0	8
2841	1	1.59	116.1070023	1	12
2842	0	0.82	35.43899918	0	2
2843	1	2.07	48.94400024	0	4
2844	1	1.61	44.15499878	1	4
2845	1	2.07	68.80500031	1	5
2846	0	2.47	99.91000366	0	5
2847	0	0.93	28.14500046	0	8
2848	1	1.17	6.157000065	0	12
2849	0	1.02	5.972000122	0	9
2850	0	0.75	27.31900024	0	5
2851	0	1.17	16.34399986	0	5
2852	1	1.37	20.93300056	0	5
2853	0	1.3	48.68399811	0	0
2854	1	1.41	62.08300018	0	9
2855	0	1.84	58.84500122	0	5
2856	1	1.22	58.99499893	0	12
2857	1	0.99	50.83000183	0	5
2858	0	0.61	16.83699989	0	8
2859	0	1.76	13.25599957	0	6
2860	1	1.09	86.73400116	1	12
2861	0	1.38	54.80500031	0	5
2862	0	1.75	123.4410019	0	4
2863	0	0.58	121.4150009	0	6
2864	0	0.88	21.99799919	0	12
2865	0	2.28	83.41300201	0	12
2866	0	1.55	39.14799881	0	7
2867	0	2.03	64.15100098	1	4
2868	0	0.99	14.23900032	0	0
2869	0	0.58	5.872000217	0	0
2870	1	3.47	17.79400063	0	5
2871	1	5.62	34.51900101	0	5
2872	0	2.78	46.63600159	1	14
2873	0	0.73	15.64900017	0	0
2874	0	0.64	8.906999588	0	0
2875	1	0.81	22.27099991	0	8
2876	0	0.55	24.11700058	0	0
2877	0	0.59	26.36400032	0	5
2878	1	0.87	15.36100006	1	8
2879	1	1.51	38.67900085	1	0
2880	1	0.75	18.75900078	0	5
2881	1	0.61	32.03099823	0	10
2882	0	0.78	52.51200104	1	5
2883	0	2.47	144.5769958	1	5
2884	0	3.67	151.0659943	0	0
2885	0	3.09	28.13800049	1	10
2886	0	1.62	20.02700043	1	6
2887	0	0.91	25.6439991	1	7
2888	1	0.72	83.3239975	1	5
2889	0	0.7	83.8239975	1	4
2890	1	0.98	43.29100037	0	0
2891	1	2.81	34.80899811	0	5
2892	1	0.62	18.89500046	0	8
2893	0	0.72	15.83100033	0	12
2894	0	0.64	31.80200005	0	5
2895	0	1.07	2.096999884	0	5
2896	1	1.37	62.56600189	0	8
2897	1	1.19	20.21500015	0	8
2898	1	1.4	11.55000019	0	5
2899	1	1.9	78.5059967	0	4
2900	0	1.22	54.52500153	1	3
2901	0	1.37	72.0759964	1	8
2902	1	7.38	32.73099899	1	8
2903	0	3.04	10.63000011	0	8
2904	1	1.14	70.8809967	1	7
2905	1	1.17	28.81399918	0	12
2906	0	0.64	20.32500076	1	16
2907	1	4.19	17.18099976	1	0
2908	1	1.94	5.068999767	1	5
2909	1	1.18	21.11499977	0	10
2910	1	0.62	27.7310009	0	0
2911	0	4.95	36.54899979	1	6
2912	0	4.39	60.70800018	1	6
2913	0	3.9	54.34000015	0	4
2914	0	1.05	47.42599869	0	5
2915	1	1.44	36.68199921	0	0
2916	1	3.5	28.63699913	0	0
2917	0	1.42	36.23400116	0	0
2918	0	1.33	33.81600189	0	0
2919	0	1.13	60.05400085	0	5
2920	0	0.94	107.4380035	1	5
2921	0	0.89	87.01999664	1	5
2922	0	0.55	34.0530014	0	0
2923	1	0.92	11.67700005	0	0
2924	0	0.52	14.38300037	0	0
2925	0	0.61	21.54700089	0	1
2926	1	0.91	89.10600281	0	2
2927	1	9.65	71.54299927	1	5
2928	1	4.18	65.34700012	0	3
2929	1	1.59	26.78199959	1	8
2930	1	2.08	15.60099983	1	8
2931	0	0.73	74.2519989	0	5
2932	1	1.23	58.49300003	0	9
2933	1	1.36	31.08399963	0	10
2934	1	1.13	11.73700047	0	6
2935	1	1.82	25.47400093	0	5
2936	0	2.3	37.09899902	0	0
2937	0	1.77	68.00099945	0	5
2938	0	2.13	61.33200073	0	8
2939	0	0.86	27.92499924	0	5
2940	0	0.67	22.29000092	0	10
2941	0	0.76	65.95400238	1	12
2942	1	1.5	58.79000092	1	0
2943	0	2	38.38100052	0	6
2944	0	0.52	34.2179985	1	7
2945	0	1.44	109.4749985	0	0
2946	1	3.25	34.99499893	0	12
2947	0	0.68	45.34799957	1	9
2948	1	0.85	34.2140007	1	7
2949	1	0.56	25.59300041	1	7
2950	1	0.65	54.11500168	0	5
2951	1	0.57	36.61700058	0	6
2952	0	0.52	34.40599823	0	5
2953	0	2.05	18.22299957	1	0
2954	0	1.28	6.131999969	0	6
2955	0	1.62	64.39800262	0	5
2956	0	1.52	70.04199982	0	5
2957	0	0.8	88.41400146	1	3
2958	0	0.59	64.02500153	0	0
2959	0	0.53	97.63700104	0	2
2960	0	1.72	168.4880066	0	4
2961	1	3.38	18.09399986	0	5
2962	0	0.65	8.883999825	0	0
2963	1	1.11	40.48400116	0	0
2964	1	2.5	8.336999893	0	0
2965	1	3.66	24.32299995	0	5
2966	1	4.8	28.27700043	0	9
2967	0	1.53	30.88999939	0	0
2968	0	0.58	15.72799969	1	5
2969	1	1.58	8.991999626	0	0
2970	0	0.56	23.2310009	0	0
2971	0	0.67	14.03499985	0	0
2972	1	2.8	27.03000069	0	0
2973	0	3.17	64.72599792	0	0
2974	0	2.68	43.25799942	0	5
2975	0	1.64	10.44099998	0	13
2976	0	2	22.98999977	0	5
2977	1	0.74	15.51200008	0	5
2978	0	0.67	20.8390007	1	12
2979	1	2.29	119.8850021	0	5
2980	0	1.52	38.79499817	0	5
2981	1	0.59	41.21300125	0	5
2982	1	1.43	41.15800095	0	0
2983	1	1.35	42.59199905	1	0
2984	1	1.07	6.449999809	1	5
2985	0	1.88	26.73800087	1	9
2986	0	0.61	7.255000114	0	0
2987	0	0.57	7.269999981	0	5
2988	0	1.2	11.49400043	1	10
2989	0	0.57	13.16399956	0	12
2990	1	0.86	11.26000023	1	7
2991	1	2.54	25.42099953	0	5
2992	1	1.13	34.34400177	1	10
2993	1	0.58	62.85699844	1	5
2994	0	2.86	117.6900024	1	5
2995	1	2.95	145.7920074	0	5
2996	0	1.28	114.5449982	1	5
2997	0	2.8	79.58499908	0	6
2998	1	2.66	73.36399841	0	0
2999	0	0.55	32.1609993	0	10
3000	0	0.64	35.22200012	0	5
3001	0	0.73	55.64699936	0	0
3002	1	0.66	70.58699799	0	0
3003	1	1.23	58.91400146	0	4
3004	1	1.13	77.73400116	0	5
3005	1	1.08	38.07099915	0	0
